timestamp,views,es_halloween,semana_halloween,dias_para_halloween,views_lag7
2023-03-05,2484,0,0,240,2176.0
2023-03-06,2695,0,0,239,2180.0
2023-03-07,2737,0,0,238,2328.0
2023-03-08,3368,0,0,237,2341.0
2023-03-09,2541,0,0,236,2268.0
2023-03-10,2461,0,0,235,2092.0
2023-03-11,2240,0,0,234,2192.0
2023-03-12,2377,0,0,233,2484.0
2023-03-13,2700,0,0,232,2695.0
2023-03-14,2447,0,0,231,2737.0
2023-03-15,2490,0,0,230,3368.0
2023-03-16,2470,0,0,229,2541.0
2023-03-17,4126,0,0,228,2461.0
2023-03-18,2706,0,0,227,2240.0
2023-03-19,2749,0,0,226,2377.0
2023-03-20,2516,0,0,225,2700.0
2023-03-21,2315,0,0,224,2447.0
2023-03-22,2197,0,0,223,2490.0
2023-03-23,2241,0,0,222,2470.0
2023-03-24,2091,0,0,221,4126.0
2023-03-25,2028,0,0,220,2706.0
2023-03-26,2135,0,0,219,2749.0
2023-03-27,2141,0,0,218,2516.0
2023-03-28,2150,0,0,217,2315.0
2023-03-29,2215,0,0,216,2197.0
2023-03-30,2216,0,0,215,2241.0
2023-03-31,2299,0,0,214,2091.0
2023-04-01,2262,0,0,213,2028.0
2023-04-02,2381,0,0,212,2135.0
2023-04-03,2159,0,0,211,2141.0
2023-04-04,2084,0,0,210,2150.0
2023-04-05,1746,0,0,209,2215.0
2023-04-06,1861,0,0,208,2216.0
2023-04-07,1941,0,0,207,2299.0
2023-04-08,1940,0,0,206,2262.0
2023-04-09,2453,0,0,205,2381.0
2023-04-10,2105,0,0,204,2159.0
2023-04-11,1731,0,0,203,2084.0
2023-04-12,1674,0,0,202,1746.0
2023-04-13,1743,0,0,201,1861.0
2023-04-14,1588,0,0,200,1941.0
2023-04-15,1564,0,0,199,1940.0
2023-04-16,1638,0,0,198,2453.0
2023-04-17,1689,0,0,197,2105.0
2023-04-18,1611,0,0,196,1731.0
2023-04-19,1771,0,0,195,1674.0
2023-04-20,1995,0,0,194,1743.0
2023-04-21,1980,0,0,193,1588.0
2023-04-22,1948,0,0,192,1564.0
2023-04-23,1976,0,0,191,1638.0
2023-04-24,1983,0,0,190,1689.0
2023-04-25,1980,0,0,189,1611.0
2023-04-26,2046,0,0,188,1771.0
2023-04-27,2054,0,0,187,1995.0
2023-04-28,1881,0,0,186,1980.0
2023-04-29,1890,0,0,185,1948.0
2023-04-30,2052,0,0,184,1976.0
2023-05-01,2518,0,0,183,1983.0
2023-05-02,2074,0,0,182,1980.0
2023-05-03,2102,0,0,181,2046.0
2023-05-04,2145,0,0,180,2054.0
2023-05-05,2069,0,0,179,1881.0
2023-05-06,1949,0,0,178,1890.0
2023-05-07,1928,0,0,177,2052.0
2023-05-08,2011,0,0,176,2518.0
2023-05-09,2042,0,0,175,2074.0
2023-05-10,1971,0,0,174,2102.0
2023-05-11,2021,0,0,173,2145.0
2023-05-12,1820,0,0,172,2069.0
2023-05-13,2006,0,0,171,1949.0
2023-05-14,2164,0,0,170,1928.0
2023-05-15,2023,0,0,169,2011.0
2023-05-16,2075,0,0,168,2042.0
2023-05-17,2198,0,0,167,1971.0
2023-05-18,2081,0,0,166,2021.0
2023-05-19,2063,0,0,165,1820.0
2023-05-20,2068,0,0,164,2006.0
2023-05-21,1985,0,0,163,2164.0
2023-05-22,1967,0,0,162,2023.0
2023-05-23,1923,0,0,161,2075.0
2023-05-24,2102,0,0,160,2198.0
2023-05-25,1962,0,0,159,2081.0
2023-05-26,1935,0,0,158,2063.0
2023-05-27,1784,0,0,157,2068.0
2023-05-28,1979,0,0,156,1985.0
2023-05-29,2048,0,0,155,1967.0
2023-05-30,2004,0,0,154,1923.0
2023-05-31,1939,0,0,153,2102.0
2023-06-01,1964,0,0,152,1962.0
2023-06-02,1770,0,0,151,1935.0
2023-06-03,1978,0,0,150,1784.0
2023-06-04,2059,0,0,149,1979.0
2023-06-05,2004,0,0,148,2048.0
2023-06-06,2027,0,0,147,2004.0
2023-06-07,1970,0,0,146,1939.0
2023-06-08,1855,0,0,145,1964.0
2023-06-09,1876,0,0,144,1770.0
2023-06-10,1895,0,0,143,1978.0
2023-06-11,1937,0,0,142,2059.0
2023-06-12,2037,0,0,141,2004.0
2023-06-13,1925,0,0,140,2027.0
2023-06-14,1987,0,0,139,1970.0
2023-06-15,1785,0,0,138,1855.0
2023-06-16,1874,0,0,137,1876.0
2023-06-17,1862,0,0,136,1895.0
2023-06-18,2046,0,0,135,1937.0
2023-06-19,1937,0,0,134,2037.0
2023-06-20,1836,0,0,133,1925.0
2023-06-21,1941,0,0,132,1987.0
2023-06-22,1794,0,0,131,1785.0
2023-06-23,1987,0,0,130,1874.0
2023-06-24,1709,0,0,129,1862.0
2023-06-25,1966,0,0,128,2046.0
2023-06-26,1894,0,0,127,1937.0
2023-06-27,2053,0,0,126,1836.0
2023-06-28,2158,0,0,125,1941.0
2023-06-29,2157,0,0,124,1794.0
2023-06-30,1966,0,0,123,1987.0
2023-07-01,1988,0,0,122,1709.0
2023-07-02,2410,0,0,121,1966.0
2023-07-03,2249,0,0,120,1894.0
2023-07-04,2344,0,0,119,2053.0
2023-07-05,2222,0,0,118,2158.0
2023-07-06,2130,0,0,117,2157.0
2023-07-07,2146,0,0,116,1966.0
2023-07-08,2117,0,0,115,1988.0
2023-07-09,2270,0,0,114,2410.0
2023-07-10,2325,0,0,113,2249.0
2023-07-11,2100,0,0,112,2344.0
2023-07-12,2522,0,0,111,2222.0
2023-07-13,2377,0,0,110,2130.0
2023-07-14,2169,0,0,109,2146.0
2023-07-15,2035,0,0,108,2117.0
2023-07-16,2277,0,0,107,2270.0
2023-07-17,2278,0,0,106,2325.0
2023-07-18,2231,0,0,105,2100.0
2023-07-19,2234,0,0,104,2522.0
2023-07-20,2211,0,0,103,2377.0
2023-07-21,2123,0,0,102,2169.0
2023-07-22,2241,0,0,101,2035.0
2023-07-23,2447,0,0,100,2277.0
2023-07-24,2617,0,0,99,2278.0
2023-07-25,2522,0,0,98,2231.0
2023-07-26,2542,0,0,97,2234.0
2023-07-27,2357,0,0,96,2211.0
2023-07-28,2457,0,0,95,2123.0
2023-07-29,2241,0,0,94,2241.0
2023-07-30,2428,0,0,93,2447.0
2023-07-31,2437,0,0,92,2617.0
2023-08-01,2545,0,0,91,2522.0
2023-08-02,2516,0,0,90,2542.0
2023-08-03,2657,0,0,89,2357.0
2023-08-04,2530,0,0,88,2457.0
2023-08-05,2545,0,0,87,2241.0
2023-08-06,2700,0,0,86,2428.0
2023-08-07,2719,0,0,85,2437.0
2023-08-08,2611,0,0,84,2545.0
2023-08-09,2662,0,0,83,2516.0
2023-08-10,2681,0,0,82,2657.0
2023-08-11,2626,0,0,81,2530.0
2023-08-12,2719,0,0,80,2545.0
2023-08-13,2815,0,0,79,2700.0
2023-08-14,2964,0,0,78,2719.0
2023-08-15,3067,0,0,77,2611.0
2023-08-16,3032,0,0,76,2662.0
2023-08-17,3177,0,0,75,2681.0
2023-08-18,3057,0,0,74,2626.0
2023-08-19,3139,0,0,73,2719.0
2023-08-20,3266,0,0,72,2815.0
2023-08-21,3464,0,0,71,2964.0
2023-08-22,3479,0,0,70,3067.0
2023-08-23,3544,0,0,69,3032.0
2023-08-24,3794,0,0,68,3177.0
2023-08-25,3813,0,0,67,3057.0
2023-08-26,3602,0,0,66,3139.0
2023-08-27,3973,0,0,65,3266.0
2023-08-28,4122,0,0,64,3464.0
2023-08-29,4356,0,0,63,3479.0
2023-08-30,4410,0,0,62,3544.0
2023-08-31,4490,0,0,61,3794.0
2023-09-01,5156,0,0,60,3813.0
2023-09-02,4479,0,0,59,3602.0
2023-09-03,4865,0,0,58,3973.0
2023-09-04,5209,0,0,57,4122.0
2023-09-05,5133,0,0,56,4356.0
2023-09-06,4910,0,0,55,4410.0
2023-09-07,5238,0,0,54,4490.0
2023-09-08,5318,0,0,53,5156.0
2023-09-09,5065,0,0,52,4479.0
2023-09-10,5639,0,0,51,4865.0
2023-09-11,5998,0,0,50,5209.0
2023-09-12,5913,0,0,49,5133.0
2023-09-13,6169,0,0,48,4910.0
2023-09-14,6221,0,0,47,5238.0
2023-09-15,6675,0,0,46,5318.0
2023-09-16,6905,0,0,45,5065.0
2023-09-17,7510,0,0,44,5639.0
2023-09-18,7945,0,0,43,5998.0
2023-09-19,7900,0,0,42,5913.0
2023-09-20,7999,0,0,41,6169.0
2023-09-21,8400,0,0,40,6221.0
2023-09-22,8272,0,0,39,6675.0
2023-09-23,8321,0,0,38,6905.0
2023-09-24,9556,0,0,37,7510.0
2023-09-25,9771,0,0,36,7945.0
2023-09-26,10098,0,0,35,7900.0
2023-09-27,10320,0,0,34,7999.0
2023-09-28,10864,0,0,33,8400.0
2023-09-29,11338,0,0,32,8272.0
2023-09-30,12342,0,0,31,8321.0
2023-10-01,18452,0,0,30,9556.0
2023-10-02,22154,0,0,29,9771.0
2023-10-03,18738,0,0,28,10098.0
2023-10-04,19478,0,0,27,10320.0
2023-10-05,18692,0,0,26,10864.0
2023-10-06,18423,0,0,25,11338.0
2023-10-07,18176,0,0,24,12342.0
2023-10-08,19492,0,0,23,18452.0
2023-10-09,21073,0,0,22,22154.0
2023-10-10,21591,0,0,21,18738.0
2023-10-11,21699,0,0,20,19478.0
2023-10-12,22845,0,0,19,18692.0
2023-10-13,25595,0,0,18,18423.0
2023-10-14,23657,0,0,17,18176.0
2023-10-15,25732,0,0,16,19492.0
2023-10-16,26960,0,0,15,21073.0
2023-10-17,27540,0,0,14,21591.0
2023-10-18,29117,0,0,13,21699.0
2023-10-19,30096,0,0,12,22845.0
2023-10-20,33345,0,0,11,25595.0
2023-10-21,32805,0,0,10,23657.0
2023-10-22,36814,0,0,9,25732.0
2023-10-23,43102,0,0,8,26960.0
2023-10-24,47026,0,1,7,27540.0
2023-10-25,53961,0,1,6,29117.0
2023-10-26,63075,0,1,5,30096.0
2023-10-27,78124,0,1,4,33345.0
2023-10-28,90677,0,1,3,32805.0
2023-10-29,105651,0,1,2,36814.0
2023-10-30,169424,0,1,1,43102.0
2023-10-31,439669,1,1,0,47026.0
2023-11-01,198312,0,0,0,53961.0
2023-11-02,62511,0,0,0,63075.0
2023-11-03,34229,0,0,0,78124.0
2023-11-04,23489,0,0,0,90677.0
2023-11-05,19526,0,0,0,105651.0
2023-11-06,15750,0,0,0,169424.0
2023-11-07,12150,0,0,0,439669.0
2023-11-08,10441,0,0,0,198312.0
2023-11-09,8951,0,0,0,62511.0
2023-11-10,7653,0,0,0,34229.0
2023-11-11,7519,0,0,0,23489.0
2023-11-12,7242,0,0,0,19526.0
2023-11-13,7020,0,0,0,15750.0
2023-11-14,6489,0,0,0,12150.0
2023-11-15,5759,0,0,0,10441.0
2023-11-16,5092,0,0,0,8951.0
2023-11-17,5079,0,0,0,7653.0
2023-11-18,4503,0,0,0,7519.0
2023-11-19,4765,0,0,0,7242.0
2023-11-20,4601,0,0,0,7020.0
2023-11-21,4594,0,0,0,6489.0
2023-11-22,4717,0,0,0,5759.0
2023-11-23,5676,0,0,0,5092.0
2023-11-24,5085,0,0,0,5079.0
2023-11-25,4572,0,0,0,4503.0
2023-11-26,4411,0,0,0,4765.0
2023-11-27,3652,0,0,0,4601.0
2023-11-28,3572,0,0,0,4594.0
2023-11-29,3502,0,0,0,4717.0
2023-11-30,3819,0,0,0,5676.0
2023-12-01,3355,0,0,0,5085.0
2023-12-02,3157,0,0,0,4572.0
2023-12-03,3343,0,0,0,4411.0
2023-12-04,3070,0,0,0,3652.0
2023-12-05,3175,0,0,0,3572.0
2023-12-06,3148,0,0,0,3502.0
2023-12-07,3123,0,0,0,3819.0
2023-12-08,2971,0,0,0,3355.0
2023-12-09,2633,0,0,0,3157.0
2023-12-10,2670,0,0,0,3343.0
2023-12-11,3058,0,0,0,3070.0
2023-12-12,3173,0,0,0,3175.0
2023-12-13,2937,0,0,0,3148.0
2023-12-14,2850,0,0,0,3123.0
2023-12-15,2914,0,0,0,2971.0
2023-12-16,2682,0,0,0,2633.0
2023-12-17,2763,0,0,0,2670.0
2023-12-18,2878,0,0,0,3058.0
2023-12-19,2817,0,0,0,3173.0
2023-12-20,2698,0,0,0,2937.0
2023-12-21,2689,0,0,0,2850.0
2023-12-22,2781,0,0,0,2914.0
2023-12-23,2886,0,0,0,2682.0
2023-12-24,4488,0,0,0,2763.0
2023-12-25,5053,0,0,0,2878.0
2023-12-26,3119,0,0,0,2817.0
2023-12-27,2551,0,0,0,2698.0
2023-12-28,2419,0,0,0,2689.0
2023-12-29,2391,0,0,0,2781.0
2023-12-30,2242,0,0,0,2886.0
2023-12-31,3494,0,0,0,4488.0
2024-01-01,3687,0,0,304,5053.0
2024-01-02,2600,0,0,303,3119.0
2024-01-03,2299,0,0,302,2551.0
2024-01-04,2332,0,0,301,2419.0
2024-01-05,2224,0,0,300,2391.0
2024-01-06,2256,0,0,299,2242.0
2024-01-07,2408,0,0,298,3494.0
2024-01-08,2450,0,0,297,3687.0
2024-01-09,2573,0,0,296,2600.0
2024-01-10,2438,0,0,295,2299.0
2024-01-11,2454,0,0,294,2332.0
2024-01-12,2334,0,0,293,2224.0
2024-01-13,2284,0,0,292,2256.0
2024-01-14,2314,0,0,291,2408.0
2024-01-15,2448,0,0,290,2450.0
2024-01-16,2579,0,0,289,2573.0
2024-01-17,2415,0,0,288,2438.0
2024-01-18,2435,0,0,287,2454.0
2024-01-19,2240,0,0,286,2334.0
2024-01-20,2118,0,0,285,2284.0
2024-01-21,2270,0,0,284,2314.0
2024-01-22,2257,0,0,283,2448.0
2024-01-23,2335,0,0,282,2579.0
2024-01-24,2403,0,0,281,2415.0
2024-01-25,2478,0,0,280,2435.0
2024-01-26,2626,0,0,279,2240.0
2024-01-27,2142,0,0,278,2118.0
2024-01-28,2271,0,0,277,2270.0
2024-01-29,2382,0,0,276,2257.0
2024-01-30,2263,0,0,275,2335.0
2024-01-31,2269,0,0,274,2403.0
2024-02-01,2194,0,0,273,2478.0
2024-02-02,2146,0,0,272,2626.0
2024-02-03,2009,0,0,271,2142.0
2024-02-04,2128,0,0,270,2271.0
2024-02-05,2217,0,0,269,2382.0
2024-02-06,2135,0,0,268,2263.0
2024-02-07,2403,0,0,267,2269.0
2024-02-08,2176,0,0,266,2194.0
2024-02-09,2194,0,0,265,2146.0
2024-02-10,2174,0,0,264,2009.0
2024-02-11,2296,0,0,263,2128.0
2024-02-12,2323,0,0,262,2217.0
2024-02-13,2859,0,0,261,2135.0
2024-02-14,3988,0,0,260,2403.0
2024-02-15,2652,0,0,259,2176.0
2024-02-16,2134,0,0,258,2194.0
2024-02-17,1993,0,0,257,2174.0
2024-02-18,2061,0,0,256,2296.0
2024-02-19,1985,0,0,255,2323.0
2024-02-20,1990,0,0,254,2859.0
2024-02-21,1954,0,0,253,3988.0
2024-02-22,2063,0,0,252,2652.0
2024-02-23,1974,0,0,251,2134.0
2024-02-24,1973,0,0,250,1993.0
2024-02-25,2140,0,0,249,2061.0
2024-02-26,2271,0,0,248,1985.0
2024-02-27,2065,0,0,247,1990.0
2024-02-28,2017,0,0,246,1954.0
2024-02-29,2509,0,0,245,2063.0
2024-03-01,2471,0,0,244,1974.0
2024-03-02,2154,0,0,243,1973.0
2024-03-03,2382,0,0,242,2140.0
2024-03-04,2633,0,0,241,2271.0
2024-03-05,2645,0,0,240,2065.0
2024-03-06,2842,0,0,239,2017.0
2024-03-07,2363,0,0,238,2509.0
2024-03-08,2993,0,0,237,2471.0
2024-03-09,2424,0,0,236,2154.0
2024-03-10,2403,0,0,235,2382.0
2024-03-11,2581,0,0,234,2633.0
2024-03-12,2621,0,0,233,2645.0
2024-03-13,2636,0,0,232,2842.0
2024-03-14,2070,0,0,231,2363.0
2024-03-15,2399,0,0,230,2993.0
2024-03-16,2516,0,0,229,2424.0
2024-03-17,2959,0,0,228,2403.0
2024-03-18,2479,0,0,227,2581.0
2024-03-19,2848,0,0,226,2621.0
2024-03-20,2272,0,0,225,2636.0
2024-03-21,2211,0,0,224,2070.0
2024-03-22,2277,0,0,223,2399.0
2024-03-23,2195,0,0,222,2516.0
2024-03-24,2428,0,0,221,2959.0
2024-03-25,2520,0,0,220,2479.0
2024-03-26,2307,0,0,219,2848.0
2024-03-27,2220,0,0,218,2272.0
2024-03-28,2696,0,0,217,2211.0
2024-03-29,2194,0,0,216,2277.0
2024-03-30,2262,0,0,215,2195.0
2024-03-31,2986,0,0,214,2428.0
2024-04-01,2734,0,0,213,2520.0
2024-04-02,2020,0,0,212,2307.0
2024-04-03,2008,0,0,211,2220.0
2024-04-04,1975,0,0,210,2696.0
2024-04-05,1892,0,0,209,2194.0
2024-04-06,1911,0,0,208,2262.0
2024-04-07,1846,0,0,207,2986.0
2024-04-08,1938,0,0,206,2734.0
2024-04-09,1958,0,0,205,2020.0
2024-04-10,1882,0,0,204,2008.0
2024-04-11,1923,0,0,203,1975.0
2024-04-12,1833,0,0,202,1892.0
2024-04-13,1688,0,0,201,1911.0
2024-04-14,1754,0,0,200,1846.0
2024-04-15,2119,0,0,199,1938.0
2024-04-16,1797,0,0,198,1958.0
2024-04-17,1792,0,0,197,1882.0
2024-04-18,1923,0,0,196,1923.0
2024-04-19,1942,0,0,195,1833.0
2024-04-20,2467,0,0,194,1688.0
2024-04-21,2077,0,0,193,1754.0
2024-04-22,2192,0,0,192,2119.0
2024-04-23,2132,0,0,191,1797.0
2024-04-24,2039,0,0,190,1792.0
2024-04-25,1963,0,0,189,1923.0
2024-04-26,1843,0,0,188,1942.0
2024-04-27,1743,0,0,187,2467.0
2024-04-28,1898,0,0,186,2077.0
2024-04-29,1975,0,0,185,2192.0
2024-04-30,2398,0,0,184,2132.0
2024-05-01,2428,0,0,183,2039.0
2024-05-02,2054,0,0,182,1963.0
2024-05-03,2027,0,0,181,1843.0
2024-05-04,2062,0,0,180,1743.0
2024-05-05,2045,0,0,179,1898.0
2024-05-06,2360,0,0,178,1975.0
2024-05-07,1952,0,0,177,2398.0
2024-05-08,2039,0,0,176,2428.0
2024-05-09,2027,0,0,175,2054.0
2024-05-10,1670,0,0,174,2027.0
2024-05-11,1541,0,0,173,2062.0
2024-05-12,1910,0,0,172,2045.0
2024-05-13,1853,0,0,171,2360.0
2024-05-14,1702,0,0,170,1952.0
2024-05-15,1757,0,0,169,2039.0
2024-05-16,1779,0,0,168,2027.0
2024-05-17,1635,0,0,167,1670.0
2024-05-18,1511,0,0,166,1541.0
2024-05-19,1649,0,0,165,1910.0
2024-05-20,1753,0,0,164,1853.0
2024-05-21,1661,0,0,163,1702.0
2024-05-22,1594,0,0,162,1757.0
2024-05-23,1586,0,0,161,1779.0
2024-05-24,1522,0,0,160,1635.0
2024-05-25,1528,0,0,159,1511.0
2024-05-26,1634,0,0,158,1649.0
2024-05-27,1964,0,0,157,1753.0
2024-05-28,1801,0,0,156,1661.0
2024-05-29,1546,0,0,155,1594.0
2024-05-30,1587,0,0,154,1586.0
2024-05-31,1531,0,0,153,1522.0
2024-06-01,1418,0,0,152,1528.0
2024-06-02,1644,0,0,151,1634.0
2024-06-03,1545,0,0,150,1964.0
2024-06-04,1672,0,0,149,1801.0
2024-06-05,1660,0,0,148,1546.0
2024-06-06,1644,0,0,147,1587.0
2024-06-07,1550,0,0,146,1531.0
2024-06-08,1550,0,0,145,1418.0
2024-06-09,1561,0,0,144,1644.0
2024-06-10,1569,0,0,143,1545.0
2024-06-11,1568,0,0,142,1672.0
2024-06-12,1506,0,0,141,1660.0
2024-06-13,1458,0,0,140,1644.0
2024-06-14,1634,0,0,139,1550.0
2024-06-15,1496,0,0,138,1550.0
2024-06-16,1573,0,0,137,1561.0
2024-06-17,1724,0,0,136,1569.0
2024-06-18,1618,0,0,135,1568.0
2024-06-19,1661,0,0,134,1506.0
2024-06-20,1555,0,0,133,1458.0
2024-06-21,1578,0,0,132,1634.0
2024-06-22,1480,0,0,131,1496.0
2024-06-23,1726,0,0,130,1573.0
2024-06-24,1575,0,0,129,1724.0
2024-06-25,1501,0,0,128,1618.0
2024-06-26,1586,0,0,127,1661.0
2024-06-27,1566,0,0,126,1555.0
2024-06-28,1456,0,0,125,1578.0
2024-06-29,1499,0,0,124,1480.0
2024-06-30,1614,0,0,123,1726.0
2024-07-01,1555,0,0,122,1575.0
2024-07-02,1788,0,0,121,1501.0
2024-07-03,1570,0,0,120,1586.0
2024-07-04,1736,0,0,119,1566.0
2024-07-05,1697,0,0,118,1456.0
2024-07-06,1623,0,0,117,1499.0
2024-07-07,1732,0,0,116,1614.0
2024-07-08,1652,0,0,115,1555.0
2024-07-09,1627,0,0,114,1788.0
2024-07-10,1657,0,0,113,1570.0
2024-07-11,1574,0,0,112,1736.0
2024-07-12,1571,0,0,111,1697.0
2024-07-13,1488,0,0,110,1623.0
2024-07-14,1486,0,0,109,1732.0
2024-07-15,1667,0,0,108,1652.0
2024-07-16,1684,0,0,107,1627.0
2024-07-17,1749,0,0,106,1657.0
2024-07-18,1753,0,0,105,1574.0
2024-07-19,1627,0,0,104,1571.0
2024-07-20,1658,0,0,103,1488.0
2024-07-21,1720,0,0,102,1486.0
2024-07-22,1907,0,0,101,1667.0
2024-07-23,1733,0,0,100,1684.0
2024-07-24,1919,0,0,99,1749.0
2024-07-25,1813,0,0,98,1753.0
2024-07-26,1784,0,0,97,1627.0
2024-07-27,1668,0,0,96,1658.0
2024-07-28,1858,0,0,95,1720.0
2024-07-29,1851,0,0,94,1907.0
2024-07-30,2043,0,0,93,1733.0
2024-07-31,1856,0,0,92,1919.0
2024-08-01,1917,0,0,91,1813.0
2024-08-02,1967,0,0,90,1784.0
2024-08-03,1814,0,0,89,1668.0
2024-08-04,1960,0,0,88,1858.0
2024-08-05,2191,0,0,87,1851.0
2024-08-06,2504,0,0,86,2043.0
2024-08-07,2167,0,0,85,1856.0
2024-08-08,2260,0,0,84,1917.0
2024-08-09,2274,0,0,83,1967.0
2024-08-10,2123,0,0,82,1814.0
2024-08-11,2413,0,0,81,1960.0
2024-08-12,2418,0,0,80,2191.0
2024-08-13,2641,0,0,79,2504.0
2024-08-14,2608,0,0,78,2167.0
2024-08-15,2419,0,0,77,2260.0
2024-08-16,2498,0,0,76,2274.0
2024-08-17,2509,0,0,75,2123.0
2024-08-18,2653,0,0,74,2413.0
2024-08-19,2912,0,0,73,2418.0
2024-08-20,2778,0,0,72,2641.0
2024-08-21,2879,0,0,71,2608.0
2024-08-22,2725,0,0,70,2419.0
2024-08-23,2870,0,0,69,2498.0
2024-08-24,2626,0,0,68,2509.0
2024-08-25,3049,0,0,67,2653.0
2024-08-26,3245,0,0,66,2912.0
2024-08-27,3333,0,0,65,2778.0
2024-08-28,3453,0,0,64,2879.0
2024-08-29,3368,0,0,63,2725.0
2024-08-30,3190,0,0,62,2870.0
2024-08-31,3169,0,0,61,2626.0
2024-09-01,3778,0,0,60,3049.0
2024-09-02,4312,0,0,59,3245.0
2024-09-03,4118,0,0,58,3333.0
2024-09-04,4015,0,0,57,3453.0
2024-09-05,4206,0,0,56,3368.0
2024-09-06,4010,0,0,55,3190.0
2024-09-07,4226,0,0,54,3169.0
2024-09-08,4798,0,0,53,3778.0
2024-09-09,4961,0,0,52,4312.0
2024-09-10,5090,0,0,51,4118.0
2024-09-11,5063,0,0,50,4015.0
2024-09-12,5583,0,0,49,4206.0
2024-09-13,5831,0,0,48,4010.0
2024-09-14,5828,0,0,47,4226.0
2024-09-15,6308,0,0,46,4798.0
2024-09-16,6597,0,0,45,4961.0
2024-09-17,6820,0,0,44,5090.0
2024-09-18,7342,0,0,43,5063.0
2024-09-19,7215,0,0,42,5583.0
2024-09-20,7110,0,0,41,5831.0
2024-09-21,7155,0,0,40,5828.0
2024-09-22,8434,0,0,39,6308.0
2024-09-23,8810,0,0,38,6597.0
2024-09-24,8788,0,0,37,6820.0
2024-09-25,9163,0,0,36,7342.0
2024-09-26,9086,0,0,35,7215.0
2024-09-27,8885,0,0,34,7110.0
2024-09-28,8607,0,0,33,7155.0
2024-09-29,10420,0,0,32,8434.0
2024-09-30,12582,0,0,31,8810.0
